"dist_num","mean","median","p75","p90","p95","p975","p99"
"2309",0.043744451769403,0.0370487649161285,0.0646529658350232,0.0962199465913199,0.112645636565391,0.129513206315915,0.141752527167483
"2310",0.0335342144318777,0.0174825310659043,0.0496377622566482,0.0880719059778765,0.121508575907362,0.154250895139729,0.170365332472041
"2311",0.0388635085860018,0.0226474616866208,0.0570877126170323,0.0988037695032465,0.139604212415156,0.161614376175604,0.183188742305879
"2312",0.0453584953359846,0.0444495247243936,0.0710117851577355,0.0853055223292055,0.0910860801153344,0.0932759496382496,0.0951311369997854
"2313",0.0623576687485767,0.059062459992226,0.09540745368126,0.121542598523588,0.133706929939973,0.142179016385629,0.150464598081804
"2400",0.0772639150264054,0.0740469833217505,0.116492402347794,0.143693410364186,0.156992603049909,0.166882195218831,0.176185884271558
"2500",0.055514859493093,0.0431225360125069,0.0810594917921144,0.123976818812673,0.151944570363823,0.176745131155018,0.202536577765087
"2601",0.0424413080117321,0.0266507160125941,0.060802400071791,0.106265801719586,0.14101076490004,0.163166279994189,0.193123586201487
"2602",0.0558670385385718,0.044386671111336,0.084039067155999,0.121268271863837,0.146252085122097,0.160811920937206,0.183598394675862
"2603",0.0545714608000769,0.0414650996054582,0.0819842812652921,0.123075850008534,0.147411789379796,0.168777594159238,0.189139740466245
